sentiment,headline,url
0.9968451261520386,Sen. ... Senate,https://edition.cnn.com/2018/01/03/politics/kfile-orrin-hatch-mitt-romney/index.html
-0.9840611815452576,"There's ... button""",https://edition.cnn.com/2018/01/03/politics/trump-nuclear-button/index.html
-0.9796807765960692,Nigerian ... administration,https://edition.cnn.com/2017/02/15/africa/nigeria-lost-assets-trump/index.html
0.9871255159378052,The ... world,https://edition.cnn.com/2018/01/03/politics/donald-trump-nuclear-button-north-korea/index.html
0.9983484148979188,Chip ... five,https://edition.cnn.com/2018/01/03/entertainment/joanna-gaines-pregnancy-announcement/index.html
-0.9994619488716124,Trump ... Jerusalem,https://edition.cnn.com/2018/01/02/politics/trump-palestinian-aid/index.html
0.9982155561447144,Quickly ... 3,https://edition.cnn.com/2018/01/03/app-news-section/quickly-catch-up-january-3-trnd/index.html
-0.9981669783592224,Trump ... House,https://edition.cnn.com/2018/01/03/politics/kfile-jay-patrick-murray-nomination-sent-back/index.html
0.996063232421875,Doug ... vote?,https://edition.cnn.com/2018/01/03/politics/doug-jones-first-day-senate/index.html
0.9888757467269896,DACA ... Trump,https://edition.cnn.com/2018/01/03/politics/daca-talks-congress-trump-meeting/index.html
-0.9985445737838744,Rhetoric ... Pakistan,https://edition.cnn.com/2018/01/02/asia/pakistan-trump/index.html
-0.9962876439094543,Read ... Bannon,https://edition.cnn.com/2018/01/03/politics/trump-statement-steve-bannon/index.html
0.9841147661209106,Roy ... Congress,https://edition.cnn.com/2018/01/03/politics/roy-moore-campaign-manager-primary-martha-roby-alabama/index.html
-0.9993830919265748,Fusion ... investigations',https://edition.cnn.com/2018/01/03/politics/fusion-gps-nyt-op-ed/index.html
0.9884305596351624,US ... airstrike,https://edition.cnn.com/2018/01/03/politics/us-airstrike-january-somalia/index.html
-0.999428927898407,Biden ... dangerous',https://edition.cnn.com/2018/01/03/politics/joe-biden-donald-trump/index.html
0.9983120560646056,North ... breakthrough,https://edition.cnn.com/2018/01/03/asia/north-korea-south-hotline/index.html
0.9967770576477052,Two ... movement,https://edition.cnn.com/2018/01/03/politics/metoo-era-congress-new-senators/index.html
-0.9964149594306946,US ... Afghanistan,https://edition.cnn.com/2018/01/02/politics/afghanistan-service-member/index.html
-0.9992985129356384,Sheriff ... service,https://edition.cnn.com/2018/01/02/politics/sheriff-david-clarke-twitter/index.html
0.9966785311698914,A ... Senate,https://edition.cnn.com/2018/01/03/politics/record-women-senate/index.html
-0.9878726601600648,The ... rush,https://edition.cnn.com/2017/06/12/africa/uganda-mining-corruption/index.html
0.9980678558349608,Three ... spotlight,https://edition.cnn.com/2018/01/03/politics/vice-presidents-senate-swearing-in/index.html
-0.9929014444351196,Piracy ... waters,https://edition.cnn.com/2017/05/25/africa/piracy-resurgence-somalia/index.html
-0.993097722530365,Thomas ... 90,https://edition.cnn.com/2018/01/03/us/thomas-monson-mormon-president-dies/index.html
0.9965800046920776,5 ... weather,https://edition.cnn.com/2018/01/03/us/five-things-january-3-trnd/index.html
-0.9942125082015992,Florida ... Senate,https://edition.cnn.com/2018/01/03/politics/rick-scott-florida-senate/index.html
-0.9863105416297911,Mariah ... 2018,https://edition.cnn.com/2018/01/01/entertainment/mariah-carey-new-years-eve-tea-trnd/index.html
-0.9847491383552552,Is ... moment?,https://edition.cnn.com/2018/01/02/opinions/olympic-diplomacy-north-south-korea-kirby-opinion/index.html
0.9948245286941528,White ... updates,https://edition.cnn.com/2018/01/03/politics/trump-latest/index.html
-0.9983862042427064,London ... water,https://edition.cnn.com/2016/07/26/world/london-water-crisis/index.html
-0.9975085258483888,Swatting ... son,https://edition.cnn.com/2018/01/03/us/swatting-police-shooting/index.html
0.9987415671348572,Paris ... world',https://edition.cnn.com/2018/01/02/entertainment/paris-hilton-engaged-chris-zylka/index.html
-0.9993197321891784,Too ... patients,https://edition.cnn.com/2018/01/03/health/medical-screening-older-patients-partner/index.html
-0.9987477660179138,Palestinian ... children?',https://edition.cnn.com/2018/01/03/middleeast/palestinian-school-trump-aid-intl/index.html
0.9983863830566406,Justin ... album,https://edition.cnn.com/2018/01/03/entertainment/justin-timberlake-new-album/index.html
-0.9994029402732848,Palestinian ... aid,https://edition.cnn.com/2018/01/03/middleeast/palestinians-aid-trump-israel-intl/index.html
-0.9935875535011292,Carrie ... injury,https://edition.cnn.com/2018/01/02/entertainment/carrie-underwood-face-injury/index.html
-0.9933952689170836,Fire ... facility,https://edition.cnn.com/2018/01/03/us/clintons-house-fire/index.html
0.99337238073349,Mitt ... opens,https://edition.cnn.com/2018/01/02/politics/mitt-romney-utah-massachusetts/index.html
-0.9971068501472472,Freed ... Canada,https://edition.cnn.com/2018/01/02/americas/joshua-boyle-criminal-charges-canada/index.html
0.9978610277175904,Donald ... presidency,https://edition.cnn.com/2018/01/03/politics/trump-16-tweets-analysis/index.html
-0.9976842999458312,Haass ... leadership,https://edition.cnn.com/2018/01/03/politics/richard-haass-trump-leadership-cnntv/index.html
0.9923004508018494,Here's ... 2018,https://edition.cnn.com/2018/01/02/politics/trump-2018-first-tweets-back-in-washington/index.html
-0.546112596988678,What ... unfold,https://edition.cnn.com/2018/01/03/politics/iran-protests-reaction-iranian-americans/index.html
-0.9955052733421326,It's ... Trump,https://edition.cnn.com/2018/01/03/opinions/twitter-trump-north-korea-censorship-jennings-opinion/index.html
-0.9978007078170776,Golden ... discontent,https://edition.cnn.com/2018/01/03/entertainment/golden-globes-preview/index.html
0.9882960915565492,Nikki ... Korea',https://edition.cnn.com/2018/01/02/politics/nikki-haley-north-korea-united-nations/index.html
0.9984400272369384,YouTube ... victim,https://edition.cnn.com/2018/01/02/health/logan-paul-video/index.html
0.985262095928192,East ... plants',https://edition.cnn.com/2017/07/11/africa/cassava-disease-east-africa/index.html
-0.9894925951957704,Trump ... anyway.,https://edition.cnn.com/2018/01/02/politics/orrin-hatch-donald-trump-analysis/index.html
0.9963762760162354,"'X-Files,' ... Fox",https://edition.cnn.com/2018/01/03/entertainment/xfiles-911-review/index.html
-0.9950799345970154,At ... crash,https://edition.cnn.com/2018/01/02/americas/peru-bus-crash/index.html
0.9981635808944702,$150 ... crisis,https://edition.cnn.com/2016/12/30/africa/nubian-homes/index.html
0.9962825179100036,Can ... crisis?,https://edition.cnn.com/2015/10/02/business/commune-london/index.html
0.996618628501892,The ... quarter?,https://edition.cnn.com/2016/11/01/world/london-latin-quarter/index.html
-0.9960405826568604,NJ ... says,https://edition.cnn.com/2018/01/02/us/long-branch-new-jersey-shooting/index.html
0.9969743490219116,The ... hire,https://edition.cnn.com/2015/10/16/business/crowds-for-hire/index.html
-0.9892908930778505,Donald ... yours,https://edition.cnn.com/2018/01/03/politics/trump-size-matters-analysis/index.html
-0.9978539943695068,Gene ... eye,https://edition.cnn.com/2018/01/03/health/luxturna-price-blindness-drug-bn/index.html
0.9865326881408693,Brutal ... Savannah,https://edition.cnn.com/2018/01/02/us/cold-weather-continues/index.html
0.9983445405960084,Coachella ... headline,https://edition.cnn.com/2018/01/03/entertainment/coachella-2018-lineup/index.html
0.9950408935546876,New ... partner,https://edition.cnn.com/2018/01/03/politics/interim-us-attorneys/index.html
